Arousal,Compound,Dominance,Flair,POS nlkt,POS spcy,POS stza,Stanza,Subjectivity,Valence,category,word
0.55,0.0,0.74,NEGATIVE,NOUN,PROPN,PROPN,1.0,0.0,0.89,confident,f b
0.55,0.38,0.74,POSITIVE,ADJ,ADJ,ADJ,2.0,0.4,0.89,confident,capable
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,NOUN,2.0,0.0,0.89,confident,peak
0.55,0.49,0.74,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,confident,honor
0.55,-0.4,0.74,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,problems
0.55,0.54,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,admiration
0.55,-0.56,0.74,NEGATIVE,NOUN,PROPN,NOUN,0.0,0.8,0.89,confident,shit
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,ways
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,confident,reseller
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,ADJ,1.0,0.0,0.89,confident,theinfusedlife
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,opinion
0.55,0.0,0.74,POSITIVE,NOUN,CCONJ,CCONJ,1.0,0.0,0.89,confident,and or
0.55,0.0,0.74,POSITIVE,ADJ,PROPN,PROPN,1.0,0.0,0.89,confident,cal
0.55,0.0,0.74,POSITIVE,NOUN,PRON,PRON,1.0,0.0,0.89,confident,him
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,relationships
0.55,0.51,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,positivity
0.55,0.42,0.74,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.89,confident,talent
0.55,0.27,0.74,POSITIVE,ADJ,VERB,VERB,1.0,0.0,0.89,confident,accepted
0.55,-0.1,0.74,NEGATIVE,ADJ,ADV,ADJ,1.0,0.54,0.89,confident,hard
0.55,-0.53,0.74,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.89,confident,sorrow
0.55,0.0,0.74,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.89,confident,raised
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,bestfriends
0.55,0.0,0.74,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.89,confident,lasted
0.55,0.0,0.74,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,confident,promo
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.89,confident,wigan
0.55,-0.54,0.74,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.89,confident,rejection
0.55,0.0,0.74,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.89,confident,believes
0.55,0.32,0.74,NEGATIVE,NOUN,ADJ,ADJ,1.0,0.9,0.89,confident,fair
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,way
0.55,0.0,0.74,POSITIVE,VERB,VERB,NOUN,1.0,0.0,0.89,confident,remembering
0.55,0.0,0.74,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,limits
0.55,0.25,0.74,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.89,confident,advantage
0.55,0.0,0.74,NEGATIVE,NOUN,PROPN,ADJ,0.0,0.18,0.89,confident,pale
0.55,0.0,0.74,NEGATIVE,NOUN,VERB,NOUN,1.0,0.0,0.89,confident,itsover
0.55,0.0,0.74,NEGATIVE,NOUN,PROPN,INTJ,1.0,0.0,0.89,confident,tht
0.55,0.0,0.74,NEGATIVE,NOUN,PROPN,PROPN,1.0,0.0,0.89,confident,bi
0.55,0.0,0.74,POSITIVE,NOUN,DET,PRON,1.0,0.0,0.89,confident,its
0.55,0.27,0.74,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.89,confident,god
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,level
0.55,0.0,0.74,NEGATIVE,NOUN,NOUN,VERB,1.0,0.0,0.89,confident,causes
0.55,0.0,0.74,NEGATIVE,ADJ,ADJ,ADJ,1.0,0.0,0.89,confident,homosexual
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,realization
0.55,0.0,0.74,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,gays
0.55,0.0,0.74,POSITIVE,ADV,ADV,ADV,1.0,0.65,0.89,confident,emotionally
0.55,-0.23,0.74,NEGATIVE,NOUN,PROPN,VERB,1.0,0.0,0.89,confident,confuse
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,PROPN,1.0,0.0,0.89,confident,papa
0.55,0.0,0.74,NEGATIVE,NOUN,PROPN,PROPN,1.0,0.0,0.89,confident,af
0.55,-0.3,0.74,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,confident,nerd
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.89,confident,jeremiah
0.55,0.0,0.74,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.89,confident,dealing
0.55,-0.48,0.74,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,faults
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,warranty
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.89,confident,college
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,confident,salute
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.89,confident,truetweet
0.55,0.42,0.74,POSITIVE,NOUN,VERB,ADJ,2.0,0.1,0.89,confident,mature
0.55,0.42,0.74,POSITIVE,ADJ,ADJ,ADJ,2.0,1.0,0.89,confident,powerful
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,confident,legend
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.89,confident,amp
0.55,0.0,0.74,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,feeds
0.55,-0.34,0.74,NEGATIVE,VERB,VERB,VERB,0.0,0.0,0.89,confident,denying
0.55,0.34,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,pride
0.55,0.56,0.74,POSITIVE,NOUN,PROPN,VERB,2.0,0.0,0.89,confident,adore
0.55,0.56,0.74,POSITIVE,ADJ,ADJ,ADJ,2.0,0.75,0.89,confident,rich
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,price
0.55,0.0,0.74,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,confident,fella
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,sets
0.55,0.0,0.74,NEGATIVE,ADJ,ADJ,ADJ,1.0,1.0,0.89,confident,inevitable
0.55,0.0,0.74,POSITIVE,ADJ,PROPN,ADJ,1.0,0.0,0.89,confident,unbroken
0.55,0.32,0.74,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.89,confident,fan
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,terms
0.55,0.0,0.74,POSITIVE,NOUN,VERB,PROPN,1.0,0.0,0.89,confident,truelove
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,VERB,1.0,0.0,0.89,confident,grab
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,part
0.55,0.57,0.74,POSITIVE,NOUN,PROPN,VERB,2.0,0.0,0.89,confident,celebrate
0.55,0.0,0.74,POSITIVE,NOUN,ADP,PROPN,1.0,0.0,0.89,confident,thru
0.55,0.0,0.74,POSITIVE,NOUN,PRON,PRON,1.0,0.0,0.89,confident,they
0.55,0.0,0.74,NEGATIVE,ADJ,PROPN,ADJ,1.0,0.0,0.89,confident,liberal
0.55,-0.44,0.74,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.89,confident,criticism
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,communication
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.89,confident,florence
0.55,-0.51,0.74,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.4,0.89,confident,disappointment
0.55,-0.54,0.74,NEGATIVE,NOUN,VERB,VERB,0.0,0.3,0.89,confident,fail
0.55,0.0,0.74,POSITIVE,NOUN,DET,DET,1.0,0.0,0.89,confident,an
0.55,0.2,0.74,POSITIVE,NOUN,PROPN,NOUN,1.0,0.5,0.89,confident,top
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,confident,believer
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,home
0.55,-0.36,0.74,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.17,0.89,confident,mess
0.55,0.0,0.74,POSITIVE,NOUN,DET,INTJ,1.0,0.0,0.89,confident,thats
0.55,0.0,0.74,POSITIVE,NOUN,PRON,PRON,1.0,0.0,0.89,confident,yourself
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,others
0.55,0.46,0.74,POSITIVE,VERB,VERB,NOUN,2.0,0.0,0.89,confident,smiling
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.89,confident,w
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,repair
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.89,confident,collins
0.55,-0.68,0.74,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,confident,motherfucker
0.55,0.0,0.74,POSITIVE,VERB,VERB,NOUN,1.0,0.0,0.89,confident,holding
0.55,0.44,0.74,POSITIVE,NOUN,PROPN,VERB,2.0,0.0,0.89,confident,fulfill
0.55,0.51,0.74,POSITIVE,NOUN,PROPN,NOUN,2.0,0.0,0.89,confident,kudos
0.55,0.42,0.74,POSITIVE,ADJ,PROPN,PROPN,1.0,0.0,0.89,confident,united
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,religions
0.55,0.32,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,vitality
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,INTJ,1.0,0.0,0.89,confident,juss
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,unity
0.55,-0.57,0.74,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,sluts
0.55,-0.42,0.74,NEGATIVE,NOUN,VERB,NOUN,1.0,0.0,0.89,confident,disrespect
0.55,0.48,0.74,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.89,confident,friends
0.55,0.0,0.74,POSITIVE,NOUN,X,PROPN,1.0,0.0,0.89,confident,kanye
0.55,0.53,0.74,POSITIVE,NOUN,ADJ,ADJ,2.0,0.0,0.89,confident,happier
0.55,0.0,0.74,POSITIVE,NOUN,ADP,PUNCT,1.0,0.0,0.89,confident,to
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,balance
0.55,-0.36,0.74,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,confident,obstacle
0.55,-0.51,0.74,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.3,0.89,confident,failure
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,world
0.55,0.25,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,vision
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,confident,weeknd
0.55,0.0,0.74,POSITIVE,NOUN,PRON,PRON,1.0,0.0,0.89,confident,who
0.55,0.51,0.74,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.89,confident,heroes
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,VERB,1.0,0.0,0.89,confident,flirt
0.55,-0.49,0.74,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,damage
0.55,0.61,0.74,POSITIVE,ADV,ADV,ADJ,2.0,0.0,0.89,confident,heavenly
0.55,0.64,0.74,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.89,confident,freedom
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.89,confident,bristol
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,religion
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,leadership
0.55,0.0,0.74,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,confident,routine
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,couples
0.55,0.0,0.74,POSITIVE,NOUN,X,PROPN,1.0,0.0,0.89,confident,d
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,PROPN,2.0,0.0,0.89,confident,allah
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,confident,leap
0.55,0.0,0.74,POSITIVE,ADV,ADV,ADV,1.0,0.0,0.89,confident,forever
0.55,0.53,0.74,POSITIVE,NOUN,PROPN,ADJ,2.0,1.0,0.89,confident,brave
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.89,confident,sex
0.55,0.0,0.74,POSITIVE,VERB,PROPN,VERB,1.0,0.0,0.89,confident,holds
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,psalms
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,confident,squad
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.89,confident,fam
0.55,0.49,0.74,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.89,confident,care
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,levels
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,title
0.55,0.0,0.74,NEGATIVE,NOUN,VERB,AUX,1.0,0.0,0.89,confident,cant
0.55,0.0,0.74,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.89,confident,judged
0.55,0.0,0.74,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,confident,dye
0.55,0.0,0.74,NEGATIVE,ADV,ADV,ADV,1.0,0.0,0.89,confident,rather
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,confident,karma
0.55,0.0,0.74,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,confident,control
0.55,0.0,0.74,NEGATIVE,ADV,ADV,ADV,1.0,0.0,0.89,confident,never
0.55,0.0,0.74,POSITIVE,ADV,ADV,PROPN,1.0,0.0,0.89,confident,emily
0.55,0.0,0.74,NEGATIVE,NOUN,PROPN,ADJ,0.0,0.0,0.89,confident,undone
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,ADJ,2.0,1.0,0.89,confident,profound
0.55,0.0,0.74,NEGATIVE,NOUN,PROPN,PROPN,1.0,0.0,0.89,confident,des
0.55,0.0,0.74,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,confident,tweet
0.55,0.0,0.74,POSITIVE,VERB,AUX,VERB,1.0,0.0,0.89,confident,be
0.55,-0.3,0.74,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,doubts
0.55,0.0,0.74,NEGATIVE,NOUN,PROPN,VERB,0.0,0.69,0.89,confident,mean
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,INTJ,1.0,0.0,0.89,confident,hav
0.55,-0.51,0.74,NEGATIVE,VERB,VERB,VERB,0.0,0.0,0.89,confident,failing
0.55,0.0,0.74,POSITIVE,ADJ,ADJ,ADJ,2.0,0.0,0.89,confident,finest
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,stage
0.55,0.0,0.74,NEGATIVE,NOUN,PROPN,VERB,1.0,0.0,0.89,confident,meditate
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,confident,aspect
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,INTJ,1.0,0.0,0.89,confident,ik
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,trading
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,confident,wheel
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.89,confident,beckham
0.55,0.42,0.74,POSITIVE,VERB,VERB,ADJ,2.0,1.0,0.89,confident,inspiring
0.55,0.0,0.74,POSITIVE,VERB,VERB,VERB,1.0,0.1,0.89,confident,following
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,confident,tip
0.55,0.0,0.74,POSITIVE,NOUN,INTJ,INTJ,1.0,0.0,0.89,confident,amen
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,generation
0.55,0.42,0.74,POSITIVE,VERB,VERB,VERB,2.0,0.0,0.89,confident,fulfilled
0.55,-0.54,0.74,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,confident,ass
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,picks
0.55,-0.44,0.74,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,confident,burden
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,confident,curfew
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,work
0.55,0.0,0.74,NEGATIVE,NOUN,PROPN,INTJ,1.0,0.0,0.89,confident,kno
0.55,0.0,0.74,POSITIVE,NOUN,PRON,PRON,1.0,0.0,0.89,confident,you
0.55,0.0,0.74,NEGATIVE,NOUN,ADV,INTJ,1.0,0.0,0.89,confident,anyways
0.55,-0.4,0.74,NEGATIVE,NOUN,PROPN,ADJ,1.0,0.67,0.89,confident,blind
0.55,0.54,0.74,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.89,confident,loyalty
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,rock
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,PROPN,1.0,0.0,0.89,confident,followback
0.55,0.0,0.74,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,fellas
0.55,0.0,0.74,POSITIVE,NOUN,PRON,INTJ,1.0,0.0,0.89,confident,youll
0.55,0.0,0.74,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,age
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,equality
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,personalities
0.55,0.57,0.74,POSITIVE,NOUN,ADJ,ADJ,2.0,1.0,0.89,confident,wonderful
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,confident,buddy
0.55,-0.42,0.74,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,weakness
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,INTJ,1.0,0.0,0.89,confident,feelin
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,confident,outlook
0.55,-0.27,0.74,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,confident,envy
0.55,0.38,0.74,POSITIVE,ADJ,ADJ,ADJ,2.0,0.0,0.89,confident,stronger
0.55,0.0,0.74,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,walls
0.55,0.0,0.74,POSITIVE,VERB,AUX,VERB,1.0,0.0,0.89,confident,have
0.55,0.46,0.74,POSITIVE,NOUN,NOUN,VERB,2.0,0.0,0.89,confident,cares
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.89,confident,luv
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,destiny
0.55,0.4,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,support
0.55,0.0,0.74,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,passwords
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.89,confident,yu
0.55,0.48,0.74,POSITIVE,NOUN,ADJ,ADJ,2.0,1.0,0.89,confident,proud
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.89,confident,goodnight
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.89,confident,talaga
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,heart
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.89,confident,goals
0.55,0.0,0.74,POSITIVE,NOUN,VERB,VERB,2.0,0.0,0.89,confident,strive
0.55,0.57,0.74,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.89,confident,perfection
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,ADJ,2.0,0.5,0.89,confident,genuine
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,university
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,lot
0.55,0.32,0.74,POSITIVE,ADJ,ADJ,ADJ,2.0,1.0,0.89,confident,curious
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,changes
0.55,0.0,0.74,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.89,confident,prefer
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.89,confident,tas
0.55,0.0,0.74,NEGATIVE,NOUN,NOUN,VERB,1.0,0.0,0.89,confident,surrender
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,VERB,2.0,0.0,0.89,confident,shine
0.55,0.36,0.74,POSITIVE,NOUN,PROPN,NOUN,2.0,0.1,0.89,confident,smile
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.89,confident,monde
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.89,confident,petit
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,confident,watchdog
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,VERB,1.0,0.0,0.89,confident,aspire
0.55,-0.49,0.74,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,haters
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.89,confident,hannah
0.55,-0.49,0.74,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.2,0.89,confident,grief
0.55,0.0,0.74,POSITIVE,ADV,ADV,ADV,2.0,0.75,0.89,confident,greatly
0.55,-0.32,0.74,NEGATIVE,NOUN,ADJ,ADJ,1.0,0.25,0.89,confident,odd
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,resistance
0.55,0.4,0.74,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.89,confident,trusting
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.89,confident,kobe
0.55,0.0,0.74,POSITIVE,NOUN,ADJ,ADJ,2.0,0.0,0.89,confident,watchful
0.55,0.0,0.74,NEGATIVE,NOUN,PROPN,PROPN,1.0,0.0,0.89,confident,ain
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.89,confident,rt
0.55,0.36,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,contentment
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,INTJ,1.0,0.0,0.89,confident,knw
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,gods
0.55,0.59,0.74,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.89,confident,beauty
0.55,-0.13,0.74,NEGATIVE,ADJ,ADJ,ADJ,1.0,0.83,0.89,confident,tough
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,confident,wit
0.55,0.0,0.74,NEGATIVE,NOUN,PROPN,INTJ,1.0,0.0,0.89,confident,jus
0.55,0.49,0.74,POSITIVE,NOUN,ADJ,ADJ,2.0,0.0,0.89,confident,compassionate
0.55,0.0,0.74,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.89,confident,understand
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,VERB,1.0,0.0,0.89,confident,owe
0.55,0.32,0.74,POSITIVE,NOUN,PROPN,VERB,1.0,0.0,0.89,confident,embrace
0.55,0.0,0.74,NEGATIVE,NOUN,PROPN,VERB,1.0,0.0,0.89,confident,preach
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,souls
0.55,0.44,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,friendship
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.89,confident,dedication
0.55,0.64,0.74,POSITIVE,ADJ,ADJ,ADJ,2.0,0.3,0.89,confident,best
0.55,0.0,0.74,NEGATIVE,NOUN,PROPN,ADJ,1.0,0.0,0.89,confident,skinny
0.55,0.0,0.74,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,confident,denial
0.55,0.0,0.74,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.89,confident,addiction
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,marriage
0.55,0.0,0.74,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.89,confident,qualities
0.55,0.42,0.74,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.89,confident,progress
0.55,0.0,0.74,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.89,confident,move
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,confident,lap
0.55,0.32,0.74,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.89,confident,strengthen
0.55,0.44,0.74,POSITIVE,ADV,ADJ,ADJ,2.0,0.5,0.89,confident,better
0.55,0.59,0.74,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,confident,lover
0.55,0.0,0.74,NEGATIVE,NOUN,PROPN,PROPN,1.0,0.0,0.89,confident,de
0.55,0.0,0.74,POSITIVE,ADJ,ADJ,ADJ,1.0,0.0,0.89,confident,unconditional
0.55,-0.4,0.74,NEGATIVE,NOUN,NOUN,NOUN,0.0,0.0,0.89,confident,nonsense
0.55,0.0,0.74,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.89,confident,lord
